px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-25.3746	4.28771	4.80341	1.04568	-0.500168	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	0.609337	R
-25.2148	4.50528	4.83873	1.01037	-0.510315	-25.0214	4.52803	-25.0862	4.49399	2.64071	4.15058	2.01409	L
-25.0645	4.70183	4.82713	0.986385	-0.493934	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	8.94944	R
-24.9462	4.89582	4.80941	0.966214	-0.489538	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.437611	L
-24.7902	5.08684	4.81115	0.936316	-0.493588	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	2.30883	R
-24.6221	5.30004	4.85555	0.908591	-0.495757	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0.914639	L
-24.4501	5.47817	4.86948	0.865083	-0.53198	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.931252	R
-24.2631	5.65064	4.87379	0.827973	-0.543094	-24.1159	5.61152	-24.2095	5.68415	3.19464	3.77827	1.22549	L
-24.0975	5.81221	4.86305	0.791694	-0.563095	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	3.19875	R
-23.9236	5.97251	4.8503	0.760793	-0.566408	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.0530863	L
-23.78	6.15865	4.80386	0.769807	-0.490284	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	4.75065	R
-23.6127	6.3142	4.78612	0.744743	-0.491415	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.096896	L
-23.4639	6.48855	4.76034	0.741421	-0.45361	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	1.82334	R
-23.2393	6.71024	4.87883	0.723818	-0.444806	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	4.2688	L
-23.0441	6.85224	4.85849	0.698225	-0.441366	-22.7862	5.74144	-22.9928	6.92146	3.74376	3.28769	5.54921	R
-22.8305	7.02484	4.9044	0.674928	-0.44155	-22.6991	7.063	-22.804	7.08393	3.8135	3.21432	1.01548	L
-22.6185	7.15982	4.91306	0.638692	-0.464057	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	1.5297	R
-22.4336	7.30507	4.90102	0.619184	-0.460373	-22.5083	7.31524	-22.4161	7.39781	3.94647	3.06598	0.29895	L
-22.2043	7.43119	4.94862	0.569992	-0.512776	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	2.5517	R
-22.0231	7.59355	4.95406	0.560944	-0.494761	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	2.12371	L
-21.8391	7.76439	4.93844	0.56877	-0.438179	-21.6178	9.0351	-21.8105	7.84064	4.12988	2.84074	5.78187	R
-21.6314	7.90705	4.94931	0.551178	-0.433225	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.07803	L
-21.4407	8.04212	4.92362	0.541181	-0.413541	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	1.64632	R
-21.2153	8.07822	4.8487	0.487673	-0.450852	-21.0852	7.8323	-21.1787	8.24957	4.29447	2.61416	4.48497	L
-21.0238	8.23353	4.81776	0.502897	-0.380622	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	6.33996	R
-20.8455	8.38534	4.81656	0.50359	-0.359032	-21.0519	8.50983	-20.7445	8.50333	4.39406	2.46341	3.09973	L
-20.604	8.49618	4.86956	0.46949	-0.390818	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	4.41461	R
-20.3548	8.63356	4.93277	0.454825	-0.384257	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	1.34231	L
-20.1561	8.76578	4.89592	0.462414	-0.334207	-20.2277	8.8532	-20.0754	8.85583	4.52884	2.23919	1.83363	R
-19.9572	8.86706	4.86599	0.447039	-0.33328	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.597955	L
-19.7576	8.98769	4.83005	0.451201	-0.293318	-19.9264	8.7818	-19.6186	9.07227	4.60937	2.09179	1.4026	R
-19.5356	9.05906	4.80682	0.423897	-0.307494	-19.4861	8.96664	-19.3873	9.17499	4.64694	2.01891	0.630816	L
-19.2954	9.16652	4.85103	0.404932	-0.317354	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	4.44536	R
-19.0096	9.25707	4.92405	0.378224	-0.328157	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	5.98425	L
-18.7924	9.34093	4.90872	0.36015	-0.332617	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	1.68421	R
-18.5375	9.44309	4.95354	0.346667	-0.328462	-18.4242	9.46852	-18.4446	9.54997	4.78028	1.73429	0.744115	L
-18.2721	9.47296	4.99322	0.29022	-0.396628	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	5.81955	R
-17.9807	9.60356	5.10524	0.287557	-0.375808	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	3.36628	L
-17.7354	9.69626	5.09208	0.288153	-0.337434	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	2.86865	R
-17.4605	9.80498	5.15851	0.28285	-0.323424	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	1.1531	L
-17.2122	9.88221	5.16675	0.268421	-0.323078	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.449306	R
-16.9403	10.0062	5.23508	0.272413	-0.299719	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	1.3869	L
-16.6848	10.0739	5.23943	0.256498	-0.301173	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.0580622	R
-16.4371	10.1805	5.25886	0.258237	-0.282479	-16.5153	10.3091	-16.4915	10.1363	4.97469	1.20937	1.26708	L
-16.1795	10.2495	5.27256	0.242393	-0.288764	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.528696	R
-15.9447	10.2726	5.22018	0.214964	-0.303657	-16.0059	10.1843	-15.9924	10.2511	5.01039	1.08956	0.722	L
-15.6962	10.3393	5.20654	0.209804	-0.285353	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.276767	R
-15.4754	10.3311	5.12489	0.174618	-0.309475	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	1.79876	L
-15.1802	10.3544	5.21165	0.135532	-0.356299	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	7.78894	R
-14.9197	10.409	5.22631	0.126007	-0.346841	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.248742	L
-14.6755	10.4464	5.15979	0.128025	-0.299868	-14.724	9.63506	-14.7309	10.4882	5.0811	0.813394	6.55074	R
-14.4328	10.411	5.10873	0.0873044	-0.329654	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	2.15773	L
-14.1724	10.4368	5.11251	0.0750255	-0.321164	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.573455	R
-13.8669	10.5875	5.2418	0.11119	-0.259486	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	7.86126	L
-13.6107	10.6514	5.21489	0.126527	-0.206301	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618495	2.13801	R
-13.361	10.649	5.18804	0.102768	-0.221848	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.567612	L
-13.0974	10.6752	5.19986	0.090655	-0.22487	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.205685	R
-12.842	10.7692	5.22438	0.108072	-0.192422	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	3.9696	L
-12.5762	10.8216	5.23324	0.112544	-0.170092	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	1.39066	R
-12.3419	10.7866	5.17158	0.0795593	-0.19783	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409998	1.97162	L
-12.0842	10.8252	5.16176	0.0839811	-0.171294	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.611923	R
-11.8373	10.8887	5.16382	0.0924131	-0.152331	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	2.05206	L
-11.5602	10.9099	5.19277	0.083588	-0.153865	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	2.64598	R
-11.3312	10.9235	5.14757	0.0734742	-0.15675	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0.849741	L
-11.0674	10.8551	5.19675	0.00167989	-0.274952	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	9.68053	R
-10.777	10.8268	5.2322	-0.0227154	-0.28646	-10.6009	10.6822	-10.8753	10.8509	5.18152	0.214317	2.72258	L
-10.5215	10.8232	5.22159	-0.0341908	-0.281397	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.181366	R
-10.2882	10.8172	5.18316	-0.0467798	-0.280202	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	1.01775	L
-10.0389	10.8733	5.12435	-0.0107789	-0.188295	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	6.67107	R
-9.77854	10.9198	5.14417	-0.000158915	-0.165421	-9.83445	11.1032	-9.83808	10.8837	5.19106	0.118212	2.03345	L
-9.5469	10.9011	5.09765	-0.0139933	-0.168967	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985663	4.00658	R
-9.28657	10.9266	5.11358	-0.0105192	-0.155518	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0.677278	L
-9.04024	10.9076	5.08702	-0.0204442	-0.151608	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	2.6521	R
-8.77639	10.9383	5.11023	-0.0134297	-0.135285	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.0502481	0.996289	L
-8.53608	10.896	5.07703	-0.0345838	-0.149889	-8.83914	10.0319	-8.53954	10.9023	5.19759	0.0376992	6.44315	R
-8.36824	10.8177	4.93422	-0.0711528	-0.182448	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	5.41308	L
-8.11668	10.8309	4.93028	-0.0599619	-0.147808	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	1.47529	R
-7.78434	10.8747	5.07101	-0.040882	-0.117575	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	5.16485	L
-7.52168	10.876	5.06914	-0.0320307	-0.08647	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539028	2.06659	R
-7.24718	10.8631	5.10041	-0.0372794	-0.0874227	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0.5656	L
-7.0077	10.8977	5.05686	-0.00860899	-0.0258658	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84873e-15	3.76285	R
