px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.26999	-7.49688	-2.80198	-2.51857	-0.613463	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0.153615	L
6.39278	-7.41439	-2.81703	-2.56108	-0.636725	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	1.38037	R
6.52071	-7.32183	-2.84147	-2.58824	-0.630833	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0.355441	L
6.65667	-7.24228	-2.84416	-2.62447	-0.63333	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.00888423	R
6.78586	-7.16627	-2.83667	-2.65625	-0.631042	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0.0869198	L
6.86135	-7.06517	-2.77918	-2.61709	-0.518131	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	8.07375	R
6.97838	-6.99078	-2.77962	-2.63871	-0.514132	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0.0802702	L
7.11255	-6.9173	-2.77799	-2.66298	-0.506519	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.106926	R
7.25162	-6.82443	-2.79905	-2.67896	-0.494109	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0.536503	L
7.34496	-6.71753	-2.73989	-2.63325	-0.37472	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	9.53662	R
7.47697	-6.62593	-2.75374	-2.64341	-0.3641	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0.343103	L
7.59633	-6.54203	-2.73768	-2.6425	-0.331195	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.698241	R
7.71661	-6.47154	-2.72332	-2.65795	-0.329283	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0.212283	L
7.86517	-6.41982	-2.7425	-2.70267	-0.371797	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	1.14808	R
7.99222	-6.3559	-2.73218	-2.72016	-0.369478	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0.142006	L
8.06997	-6.2604	-2.66853	-2.67211	-0.26548	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	7.70123	R
8.17976	-6.19019	-2.66497	-2.67739	-0.258123	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0.280982	L
8.30302	-6.11381	-2.6556	-2.67531	-0.232923	8.31422	-6.05705	8.3	-6.05	2.72702	1.81801	0.426799	R
8.43864	-6.03162	-2.67272	-2.67929	-0.223857	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0.219169	L
8.54349	-5.95608	-2.65333	-2.66466	-0.183539	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	1.09255	R
8.65965	-5.88277	-2.66002	-2.66599	-0.175875	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0.149332	L
8.78952	-5.82874	-2.67595	-2.68773	-0.196075	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.402541	R
8.91781	-5.7427	-2.70338	-2.68295	-0.18134	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0.57834	L
9.01912	-5.65595	-2.67102	-2.64628	-0.107527	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	4.5157	R
9.14238	-5.5617	-2.69793	-2.63468	-0.0905871	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0.688391	L
9.24249	-5.45362	-2.66376	-2.58675	-0.0108377	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	4.27717	R
9.3669	-5.34526	-2.68506	-2.56904	0.00705733	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0.694935	L
9.46545	-5.23408	-2.66036	-2.52358	0.0743126	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	2.84254	R
9.57932	-5.12676	-2.67141	-2.50529	0.0879345	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0.429783	L
9.69235	-5.05439	-2.67871	-2.51449	0.0657365	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.40848	R
9.79334	-4.96904	-2.67574	-2.5056	0.0709784	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0.135492	L
9.88565	-4.85793	-2.64728	-2.45918	0.137234	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	2.9134	R
9.98975	-4.76586	-2.63858	-2.44931	0.139425	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0.105768	L
10.0729	-4.64602	-2.61227	-2.39432	0.212541	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	3.36441	R
10.1725	-4.52664	-2.62496	-2.36956	0.22476	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0.367568	L
10.2646	-4.41443	-2.62015	-2.34213	0.245737	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	0.368234	R
10.3623	-4.29899	-2.62858	-2.32195	0.251889	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0.0980972	L
10.4492	-4.19513	-2.63002	-2.29919	0.26806	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	0.306551	R
10.5403	-4.06564	-2.66275	-2.27186	0.28053	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0.651107	L
10.6523	-3.97677	-2.68482	-2.29331	0.225049	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	2.04533	R
10.7413	-3.84738	-2.71284	-2.26878	0.236905	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0.561836	L
10.7728	-3.6995	-2.6818	-2.17046	0.370035	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	10.5047	R
10.8502	-3.55441	-2.71828	-2.13749	0.382838	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	0.820808	L
10.9565	-3.46054	-2.73407	-2.17158	0.298415	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	4.31023	R
11.036	-3.32645	-2.7586	-2.14894	0.305032	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0.332401	L
11.0689	-3.18108	-2.7443	-2.07224	0.39915	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	5.18068	R
11.1376	-3.03501	-2.77462	-2.04374	0.406364	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0.489533	L
11.1383	-2.85402	-2.76342	-1.92119	0.562025	11.1386	-2.78926	11.15	-2.8	0	2.73104	13.5749	R
11.1808	-2.69796	-2.77314	-1.88218	0.569266	11.141	-2.65084	11.15	-2.65	0	2.73102	0.208905	L
11.1882	-2.53134	-2.77521	-1.79989	0.647828	11.1042	-2.54354	11.15	-2.55	0	1.81785	3.25534	R
11.2089	-2.39878	-2.74867	-1.76377	0.649431	11.1497	-2.45904	11.15	-2.45	0	1.81785	0.390766	L
11.3028	-2.30336	-2.72496	-1.83601	0.482633	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	16.0232	R
11.3406	-2.14649	-2.75786	-1.80724	0.485208	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	0.521483	L
11.3521	-1.98874	-2.76021	-1.75231	0.528489	11.3117	-1.92025	11.35	-1.95	0	1.81854	1.05721	R
11.3729	-1.845	-2.75091	-1.72219	0.529876	11.3504	-1.8663	11.35	-1.85	0	1.81853	0.0523486	L
11.3875	-1.6935	-2.75171	-1.68436	0.544203	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.134747	R
11.3949	-1.54083	-2.75183	-1.64992	0.548339	11.3568	-1.53205	11.35	-1.55	0	2.72762	0.0814169	L
11.3336	-1.37346	-2.76148	-1.53211	0.686374	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	10.2002	R
11.3114	-1.22642	-2.75175	-1.48729	0.693282	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0.264081	L
11.2112	-1.05642	-2.7893	-1.34556	0.856276	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	14.3202	R
11.1538	-0.912381	-2.78042	-1.28736	0.86703	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0.538883	L
11.0823	-0.774529	-2.79975	-1.21112	0.916957	10.9247	-0.791253	11	-0.799999	-1.00036	3.00107	1.58602	R
11.0162	-0.644434	-2.79992	-1.15711	0.924426	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0.28153	L
10.8964	-0.506458	-2.85912	-1.04054	1.03401	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	7.77717	R
10.8095	-0.381252	-2.86571	-0.982536	1.03921	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0.224109	L
10.715	-0.255112	-2.86573	-0.921509	1.04493	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	0.0470038	R
10.6036	-0.160962	-2.83238	-0.850734	1.06088	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	0.804778	L
10.4577	-0.0582068	-2.91024	-0.7378	1.15742	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	8.19451	R
10.3308	0.0174213	-2.89404	-0.665025	1.17342	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0.604592	L
10.2321	0.0909036	-2.83665	-0.623735	1.14228	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	2.22639	R
10.098	0.121764	-2.79061	-0.538572	1.17493	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	1.96304	L
9.96009	0.186087	-2.7976	-0.463297	1.19251	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	0.908285	R
9.80575	0.203098	-2.76106	-0.367569	1.22695	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	1.61064	L
9.6508	0.241527	-2.81111	-0.284469	1.25788	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	2.26606	R
9.50425	0.246471	-2.79441	-0.199724	1.28195	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	0.664679	L
9.38036	0.245119	-2.66829	-0.130685	1.2702	9.22819	0.16178	9.35	0.15	-1.81963	0	7.74435	R
9.23412	0.230725	-2.65014	-0.0420408	1.29186	9.24456	0.139817	9.25	0.15	-1.81962	0	0.486807	L
9.08953	0.239198	-2.69688	0.0217269	1.29244	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	1.02539	R
8.9566	0.236635	-2.69756	0.0827005	1.28855	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	0.0141188	L
8.81594	0.232337	-2.72975	0.139401	1.28013	8.84168	0.257617	8.8	0.25	-2.99995	0	0.537414	R
8.67876	0.217617	-2.73546	0.197535	1.27323	8.65606	0.24536	8.65	0.25	-2.99994	0	0.0707045	L
8.53573	0.199276	-2.76412	0.250951	1.26045	8.43549	0.247188	8.5	0.25	-2.99323	0	0.490403	R
8.39551	0.182164	-2.77401	0.298157	1.24227	8.34184	0.250769	8.35	0.25	-2.9932	0	0.42068	L
8.25291	0.143392	-2.77187	0.358019	1.23355	8.27073	0.243988	8.2	0.25	-2.73233	0	0.18526	R
8.10293	0.128596	-2.77625	0.392225	1.19721	8.03847	0.260731	8.05	0.25	-2.73234	0	1.24252	L
7.96355	0.103079	-2.8095	0.420936	1.15924	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	1.392	R
7.8233	0.0681163	-2.81757	0.457942	1.13614	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	0.803137	L
7.66429	0.0511432	-2.8817	0.460418	1.06621	7.46173	0.143776	7.6	0.15	-2.99599	0	4.76579	R
7.52537	0.0230827	-2.8764	0.483269	1.03413	7.45455	0.149294	7.45	0.15	-2.99596	0	1.18902	L
7.41538	-0.0689579	-2.80978	0.570172	1.08004	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	4.56986	R
7.28396	-0.106024	-2.78415	0.59355	1.04367	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	1.52706	L
7.13834	-0.144657	-2.80947	0.595191	0.970346	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	4.09346	R
7.00059	-0.210739	-2.80577	0.629493	0.95055	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0.600453	L
6.94369	-0.36152	-2.71384	0.770522	1.07903	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	13.6932	R
6.84046	-0.440508	-2.69063	0.812323	1.06227	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0.547067	L
6.68007	-0.446653	-2.73392	0.735869	0.877086	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	18.481	R
6.57604	-0.539673	-2.73783	0.777564	0.874631	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0.042327	L
6.51437	-0.698188	-2.71045	0.899258	0.981153	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	6.71016	R
6.42972	-0.824052	-2.71337	0.958739	0.986639	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	0.0748745	L
6.3883	-0.980034	-2.71481	1.07016	1.0772	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	3.83416	R
6.33101	-1.11203	-2.72364	1.13145	1.08396	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	0.169339	L
6.26498	-1.25317	-2.73338	1.18912	1.08048	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.224692	R
6.21587	-1.40435	-2.74384	1.25391	1.08486	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	0.141553	L
6.2533	-1.62995	-2.80583	1.4489	1.28912	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	19.5739	R
6.25705	-1.77772	-2.78854	1.52704	1.29786	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	0.445241	L
6.26077	-1.91406	-2.78224	1.59485	1.30209	6.34	-1.88987	6.35	-1.9	0	-2.99515	0.116915	R
6.28342	-2.05009	-2.77166	1.66801	1.31094	6.35828	-2.03886	6.35	-2.05	0	-2.99515	0.305264	L
6.29431	-2.18534	-2.73494	1.71783	1.27365	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.52518	R
6.32459	-2.33385	-2.73528	1.78982	1.27549	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0.015977	L
6.37817	-2.49206	-2.76499	1.87889	1.30291	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	0.812274	R
6.43312	-2.63696	-2.76717	1.9529	1.30481	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0.0295598	L
6.44413	-2.73925	-2.62931	1.95937	1.19922	6.46538	-2.81029	6.45	-2.8	0	-2.72732	13.5219	R
6.4929	-2.88317	-2.64543	2.01669	1.18834	6.45762	-2.94003	6.45	-2.95	0	-2.7273	0.245857	L
6.55259	-3.02837	-2.68022	2.07889	1.18879	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	0.971635	R
6.60615	-3.18817	-2.72004	2.12143	1.16046	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	1.47359	L
6.6661	-3.32181	-2.69893	2.16085	1.12471	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	1.90072	R
6.72457	-3.48641	-2.74479	2.1906	1.08638	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	2.16307	L
6.78435	-3.6133	-2.6998	2.21889	1.04124	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	3.13313	R
6.84089	-3.77817	-2.74101	2.23481	0.994151	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	2.42019	L
6.89371	-3.89603	-2.66579	2.25134	0.940854	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	5.0715	R
6.94657	-4.06334	-2.70514	2.25388	0.886428	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	2.82546	L
6.98571	-4.16276	-2.59952	2.25742	0.827443	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	8.11984	R
7.03675	-4.30584	-2.62649	2.25914	0.784277	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	1.74009	L
7.12836	-4.43315	-2.70155	2.29679	0.790613	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	3.24162	R
7.19283	-4.58342	-2.73583	2.29636	0.746701	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	2.06845	L
7.25168	-4.68315	-2.66589	2.30761	0.711088	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	3.70984	R
7.31745	-4.81875	-2.68641	2.30972	0.675147	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	1.17304	L
7.39358	-4.93274	-2.64558	2.32523	0.647766	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	1.85531	R
7.45202	-5.09099	-2.66576	2.30953	0.593565	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	2.27175	L
7.55864	-5.21876	-2.77461	2.34114	0.605523	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	7.49417	R
7.62137	-5.37375	-2.80077	2.32265	0.553849	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	2.23177	L
7.68276	-5.47443	-2.71927	2.3245	0.519519	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	4.94906	R
7.74098	-5.61521	-2.73085	2.30871	0.475841	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	1.41331	L
7.84163	-5.74162	-2.77075	2.32835	0.472391	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	1.55403	R
7.91327	-5.90224	-2.79007	2.30917	0.425174	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	1.643	L
7.97454	-6.00687	-2.67438	2.30517	0.387801	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	8.33054	R
8.03843	-6.15615	-2.68359	2.28614	0.346121	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	1.15133	L
8.13304	-6.27457	-2.6907	2.29963	0.340606	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.145466	R
8.21181	-6.40611	-2.69456	2.29599	0.317646	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0.345602	L
8.32323	-6.53059	-2.74747	2.31547	0.322884	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	1.38634	R
8.39862	-6.67153	-2.75399	2.30262	0.291598	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	0.626552	L
8.48483	-6.78755	-2.72089	2.30582	0.275906	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	1.12456	R
8.54485	-6.9411	-2.72779	2.27715	0.231089	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	1.25411	L
8.6291	-7.06329	-2.71454	2.2769	0.216586	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	0.534216	R
8.6751	-7.23339	-2.72694	2.23252	0.159168	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	2.03504	L
8.75788	-7.35042	-2.74204	2.2357	0.155237	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	0.274606	R
8.81695	-7.48626	-2.74893	2.21544	0.126654	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	0.531154	L
8.89498	-7.61008	-2.73495	2.21247	0.115345	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	0.331483	R
8.94607	-7.76846	-2.74267	2.17866	0.074413	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	1.04423	L
9.01691	-7.89485	-2.72164	2.17075	0.0600179	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	0.451593	R
9.05633	-8.06277	-2.73327	2.12765	0.0128871	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	1.36227	L
9.12494	-8.1918	-2.71929	2.11988	0.00257361	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.200616	R
9.18869	-8.32942	-2.72061	2.10726	-0.0103589	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0.108697	L
9.26987	-8.45232	-2.76534	2.11665	0.00568574	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.57541	R
9.30998	-8.59635	-2.77212	2.08714	-0.024419	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0.597853	L
9.37538	-8.71926	-2.77995	2.08455	-0.0244143	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.251669	R
9.41706	-8.87005	-2.79504	2.05502	-0.0529281	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0.591816	L
9.45286	-9.00197	-2.71522	2.0205	-0.0975847	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	5.18444	R
9.49692	-9.14702	-2.71544	1.99858	-0.114336	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0.22346	L
9.55189	-9.28279	-2.71042	1.98801	-0.119138	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.116436	R
9.59188	-9.43164	-2.71402	1.96449	-0.136147	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0.201226	L
9.65348	-9.57444	-2.72777	1.95971	-0.131822	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.184609	R
9.69726	-9.72529	-2.73558	1.94037	-0.143782	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0.104993	L
9.76848	-9.86544	-2.78538	1.94989	-0.119373	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.7337	R
9.7984	-10.0109	-2.79431	1.92518	-0.137944	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0.247356	L
9.81321	-10.1472	-2.72164	1.88253	-0.187688	9.75497	-10.1932	9.75	-10.2	0	-2.72857	4.18089	R
9.82558	-10.3129	-2.73553	1.844	-0.215609	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0.551543	L
9.86928	-10.4589	-2.7495	1.83804	-0.205886	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.300508	R
9.8938	-10.6163	-2.75832	1.81406	-0.218287	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0.118471	L
9.89778	-10.7587	-2.70676	1.77011	-0.263838	9.86786	-10.8223	9.85	-10.8	0	-2.72846	2.55227	R
9.90327	-10.9175	-2.7157	1.73739	-0.281676	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.244279	L
9.91311	-11.0637	-2.69972	1.70844	-0.300092	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.314985	R
9.90524	-11.2245	-2.71066	1.67106	-0.320382	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.338806	L
9.9235	-11.3642	-2.72463	1.66114	-0.310712	9.8926	-11.463	9.85	-11.4	0	-2.9967	0.188004	R
9.9146	-11.517	-2.74242	1.62897	-0.326514	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.282658	L
9.8873	-11.6629	-2.69894	1.57112	-0.384612	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.12662	R
9.84809	-11.829	-2.7182	1.52201	-0.411409	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.693682	L
9.80367	-11.9725	-2.68347	1.45918	-0.46921	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	2.32841	R
9.75061	-12.1321	-2.70065	1.40866	-0.492628	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.590536	L
9.66514	-12.2652	-2.65143	1.31235	-0.592506	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	5.99532	R
9.60793	-12.3971	-2.64373	1.26835	-0.603946	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.448906	L
9.47383	-12.5106	-2.58772	1.12905	-0.757099	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	12.651	R
9.40017	-12.623	-2.57233	1.08024	-0.76491	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0.510664	L
9.25797	-12.7316	-2.5561	0.942515	-0.905345	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	10.0652	R
9.14631	-12.8323	-2.55413	0.874455	-0.922811	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	0.871892	L
9.0338	-12.9283	-2.55228	0.798912	-0.957785	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	0.655721	R
8.91684	-13.0144	-2.54844	0.733603	-0.97001	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	0.522303	L
8.79248	-13.0943	-2.54897	0.658825	-0.998716	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	0.727185	R
8.65166	-13.1753	-2.56766	0.587845	-1.01174	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	0.638039	L
8.44221	-13.2043	-2.61626	0.399558	-1.20789	8.43462	-13.263	8.4	-13.15	-2.72644	0	18.3837	R
8.30018	-13.2386	-2.60631	0.322265	-1.21905	8.26001	-13.1483	8.25	-13.15	-2.72641	0	0.516744	L
8.13055	-13.2474	-2.65197	0.194765	-1.31676	8.10139	-13.1447	8.1	-13.15	-3.00083	0	4.84005	R
7.99254	-13.2512	-2.64458	0.117351	-1.32835	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0.536087	L
7.87422	-13.2811	-2.60096	0.0853203	-1.26628	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	2.39747	R
7.71495	-13.2861	-2.61833	0.00947062	-1.26952	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.320371	L
7.54107	-13.2547	-2.67819	-0.111395	-1.34686	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	4.17325	R
7.39073	-13.2175	-2.6764	-0.196266	-1.35714	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0.363498	L
7.26648	-13.2046	-2.62335	-0.237002	-1.30458	7.19553	-13.2012	7.2	-13.15	-2.73035	0	2.46813	R
7.11427	-13.1664	-2.64106	-0.309214	-1.30258	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.208705	L
6.98477	-13.1331	-2.61258	-0.361134	-1.27263	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.885833	R
6.81569	-13.0959	-2.66224	-0.416998	-1.25249	6.672	-13.1364	6.65	-13.15	-3.63617	0	1.25768	L
6.71545	-13.092	-2.51861	-0.412291	-1.13772	6.53838	-13.1322	6.55	-13.15	-1.81656	0	15.5771	R
6.56063	-13.0627	-2.55514	-0.450101	-1.10953	6.46904	-13.1587	6.45	-13.15	-1.81657	0	1.03195	L
6.43489	-13.0086	-2.53847	-0.49769	-1.08855	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.713549	R
6.27723	-12.9648	-2.58046	-0.531713	-1.05945	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	1.11734	L
6.13812	-12.8568	-2.66756	-0.623922	-1.11238	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	4.58947	R
5.98173	-12.7914	-2.70842	-0.658209	-1.08259	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	1.08101	L
5.87145	-12.728	-2.64856	-0.689052	-1.04115	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	2.66169	R
5.70759	-12.669	-2.69471	-0.704518	-0.996772	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	1.86274	L
5.5869	-12.5663	-2.72831	-0.762247	-1.00521	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.784573	R
5.41795	-12.4926	-2.77985	-0.772776	-0.957674	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	2.17876	L
5.3068	-12.3954	-2.76647	-0.814102	-0.94323	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.367473	R
5.16217	-12.3067	-2.79537	-0.833274	-0.90917	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	0.934384	L
5.06808	-12.2143	-2.7789	-0.868536	-0.896595	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.364271	R
